,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,max_watts,pr_count,total_photo_count,has_kudoed,suffer_score,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_temp,elev_high,elev_low
87,2,Morning Ride,36396.4,4452,4584,92.0,Ride,10.0,5308331428,2021-05-16-152318-ELEMNT BOLT 3C9A-666-0.fit,5654653281,2021-05-16T15:23:19Z,2021-05-16T09:23:19Z,(GMT-07:00) America/Denver,-21600.0,"[39.725899, -104.970627]","[39.726004, -104.970573]",,,United States,39.725899,-104.970573,7,14,0,1,0,False,False,False,False,everyone,False,b8481130,False,5654653281,8.175,14.0,72.4,213.4,222.0,950.2,True,True,149.3,162.0,False,True,535.0,6,0,False,115.0,5724645,1,a5308331428,}dnqFfwt_SWkPHg@NMpEKhT?vAd@T^NjA`@\pSDXB^YLa@D_b@RiGz@WfK??kAq@gCMcBJsDEiCJoATsAp@k@N_@fBwJbB{E~@oBHg@E}CJk@b@q@tCmCpAoBvA_AnAsBlAeAfDiEr@wAbB_BpIyKhAkBfBaB|BsEXuAXsJEiEpAeIr@mC~@yBf@sBfBgEh@iD`AiEz@uBlAyErCcHtBcDlVwQbC{CvDuHvBsCXYrASlAkAfQ}^jEkIdAqEfD{Gr@oBfGsJnDkHv@wCjCiFbAwCrCmDlBwCV?TUJc@IYx@cCfJsQbGqFjL}HdCaCvBsAhIoE`HkCdDORW`@_CVWvC]`A?j@UjCaDlCeGX?dB~@VAHi@QqBJcA|@mAXsA`@y@ZuA`CmEpAaBf@_CbB_DjUca@XKfA^fDC`@PTvB@nCOvBc@vB_@hAs@pAaGdGqB~DyBzFo@zIWfAeBtB}EbCs@x@e@hAgAbEeAnFm@`F]hAkFvIuB`Co@^cCpDkCrEuFzGs@hCiBfMe@dBa@j@sKpJo@dAOfANxBdAhCdAt@nAHjEqAzFy@`Bg@~FSdEiAdGeDvD_DpHkB|CiAnD_FbAo@|Ac@pGYfL`@zB|@t@|@Tr@Fr@Iv@k@t@yJd@{CbAkAx@_@jA@dAlB~DJv@Gv@[n@wInGaAfA}I`H}A|@gHlFwHlJcEvCqBlByI|Q_AdGWv@_E`Gs@~@o@`@OxB^lBlKrS`AbAjBhA|Ar@bAJrBO~Am@`A_AzA{Bz@eBvBaGnDsNr@mApBwBEi@DQ^ODd@H@~CcDv@g@hGoCZ@\b@jCbOPd@b@f@n@@jC{@XN`AhCvCWfDdAlC?jCh@JZE|Aw@hGMbCa@zB}AjEQdB?|@XpCfIt_@RnABhBKpAgAzEUbCq@tFa@hCc@xABtATN`BDfX@TKHgBb@Q|@Lf@K|CP?hAX`AENkIU_SAk@Q_GAyE`@Ql@GxADz^NhBz@vEV|B?~B_@dFDjBPlAtA`EBh@EbAuAjHKjBDxMIfPEvq@GtTIbDa@LqGKYKOWo@aDMsALuA|@oCXiB@mA]Smp@F{p@IgASkOPe`@?sh@Oi@JeAn@sAo@y@?eC~Du@`@gANcBKcF}AaD@}CXyN}A{BB_Fp@mCw@iAUsFLgA\m@p@e@nAo@hEcCpFa@XaTRqCOwOFkAf@m@x@[~@a@RqQGwFVgBOeBo@k]D,2,11.0,1712.4,1641.2
88,2,Checking Out Rampart Range Road,198629.0,28057,29493,2800.0,Ride,10.0,5302819589,2021-05-15-100718-ELEMNT BOLT 3C9A-665-0.fit,5648900606,2021-05-15T10:07:19Z,2021-05-15T04:07:19Z,(GMT-07:00) America/Denver,-21600.0,"[39.72633, -104.970573]","[39.72596, -104.970508]",,,United States,39.72633,-104.970508,37,22,0,1,0,False,False,False,False,everyone,False,b8481130,False,5648900606,7.079,18.8,70.2,192.4,206.0,5398.9,True,True,150.6,166.0,False,True,670.0,7,13,False,760.0,5724645,1,a5302819589,ifnqFnpu_Sb_L|AhBt\`iGxAQkMlj@qz@vRwAtDiVlOEn^i_@tg@vCxj@mRd@i`@dx@oq@fmDhBxa@rc@lg@cBjYoMhYuU|c@}aAfBqpAjcA|Yld@}S`Smj@|gAtA}Ae[dOma@xl@GdM_l@ri@g@aBoVvU{z@t{@cVnu@p@_BsGZwXfKc@|@oMpOuZ`L@bJpY`PYlP{\|WiLj@{ZxMsZs@sg@xMyTpe@gQlMoZxp@`s@jU`p@je@lQd@r[`pB}KheBzCtCrL{Yl{AiZjKaK~n@r`B|oAdCpn@aVniBsq@prAtI|{@iEpx@zaBx{@dl@pI[`_A|KrZ[dqAkD`}@mRvdArPt|Ape@je@tMtc@jZlIvb@fVRtJvw@`q@h]dPkCbf@hS`d@`RhB`L|a@c@tXdS|N@bTj]jQlj@p@jiAdoAfFbSfLzA`MgVx\u@e\t@sWzWkIyWwjAmpAai@Wqc@}Z}fAoHkQzLwm@eQub@|Q{Poa@a\wRuv@fd@oHqZsk@kGwJqNgOxGo^tp@cr@lu@_PyKoHd^~H`^ja@xIkN`a@hDzQps@lV`oAjJtX`QnBfTcHbPlKpj@iYha@v@xb@iJnPhEvd@uKfXe@n[qWp`@yXqRyg@dO{RaLua@``@oSkPgMbUeK^_WwSuO_d@uR`Te^e@is@`VsHfVlC`b@uPtIbGlViq@dZrEr^aQdEqKpZkRtBqTvUBzNvUjLmMf{@~FjIiJxEmIva@ePsFtDr^cR^kJrTbLa\sf@cTkt@nL_o@cJyYzQeiAftBouAfkAo~Bt}Cu^d}Bsr@mG_j@bWoc@rBeUvVer@rU_d@cE{}@tLyeBwe@kmAcKed@za@_sAj\}[eA~A}Tc`@vHqEdd@{f@rCm_@aOaSgh@aO{CsDsQwXqCqE}QmaAgCmQ_o@|Ec\qF_n@aa@}PmOnHlHoc@kSi\pHuS}IaKxE}QaQcZb@k^dKaa@bWyFkTgi@r\{\wGeVhKyD|JqLeG}^lLl@~Ewt@rVkRaBwh@nG{J{FoFrBsn@sIiWtOmz@eIqg@xB{}@{c@gg@ep@}bBuAex@rW_qA}`@mtAsW_}AmU`i@}V_Lkl@Hi@aP_Jc@K{rOel@`AFexD}IeAGwa@qv@]e@w[}gAzDaEmO_YH,2,10.0,2685.8,1592.8
89,2,Afternoon Ride,12782.6,1560,1702,44.0,Ride,10.0,5297666838,2021-05-14-210948-ELEMNT BOLT 3C9A-664-0.fit,5643519217,2021-05-14T21:10:01Z,2021-05-14T15:10:01Z,(GMT-07:00) America/Denver,-21600.0,"[39.635338, -104.960052]","[39.725969, -104.970564]",,,United States,39.635338,-104.970564,0,6,0,1,0,False,False,False,False,everyone,False,b8481130,False,5643519217,8.194,12.4,75.6,219.1,218.0,341.8,True,True,151.8,168.0,False,True,542.0,0,0,False,44.0,5724645,1,a5297666838,yg|pFj_s_S?s@GAuKDGDCFAf@Ij@Yx@STi@NKF]Pe@b@Y\W`@Of@ETI`BArEBpLFlF@hHA~EJ`MA~EANMl@CrAH~M@`ICf@c@`AKb@El@EHGBo@CiJ@kDCy@Hm@@eBEqC@qIGuD?qAEuEAaAE}B@y@CqA@eCEaBDy@Cg@GqBF_A?o@AuB@]Eu@?gBFo@Jg@EsAFUEOME?[LK@mBEiA?yBEi@?aCEiB?{@D[CKEGMCQAaABoDCyC?yI@mCHQ?EMG_@AkBBqACuB?MAGKC]CuEDiSCWEEIAuBFiACwJ?yBBcC?}D@cFGoA@w@Ck@BKCa@FWBwCEkJAmA@g@C}DAiJ@}FEyMB}BCw@KiANaHGcF@cDGiDBcCAqK?kB@aBEoEBy@CiC?e@BkCCwE@c@BoEGyB?e@B_@Eq@Dc@V_@\K@KCo@_@[IYCWBWLQPaArBSXUTc@ZYJYBg@Bg@Cg@GaEqAy@QaAEq@@eAFqALm@Bi@?uAIcCUe@IyA]cAKi@Cw@?}BPuA\aAHu@G}Am@kAUo@C{@?eBJ{@Ji@RYTSXS\M^i@tCe@|AiBnEQXUJi@Aa@F_ACoA@_CLeAC{IE_HAg@B{BAeCB_@FMFYTo@x@[`AKHMB}AEuOBy@NuAJY?y@A_AGa@KaAa@u@IiDAmFBqDEu@BqAAwBDoACi@B,2,18.0,1662.2,1615.8
90,2,Morning Ride,13376.8,1820,1901,79.0,Ride,10.0,5295102448,2021-05-14-120342-ELEMNT BOLT 3C9A-663-0.fit,5640827927,2021-05-14T12:04:14Z,2021-05-14T06:04:14Z,(GMT-07:00) America/Denver,-21600.0,"[39.727287, -104.970917]","[39.634137, -104.960188]",,,United States,39.727287,-104.960188,0,8,0,1,0,False,True,False,False,everyone,False,b8481130,False,5640827927,7.35,10.7,68.5,201.1,207.0,366.0,True,True,153.1,164.0,False,True,338.0,0,0,False,54.0,5724645,1,a5295102448,kfnqF~ou_SC~DBPFJZDbHBJHdBI~C@fCC|FBhMAl@@`EAn@Gd@ONMPc@RYb@Uf@E~C@|@IPQRm@LC|B?tCLTAPMNq@FGd@IHEd@c@TIXEjAClEFrGAx@FvBKxG@hCG|A@z@Df@?VBHF^^n@`@n@RzA^fALp@DbABbA?`AEZMv@e@pA{AZWn@O`@Cb@?bAH~Aj@~@`@x@Px@@zDQn@@\H|@V|A^bANdADp@CxDc@`AC`@@nBPn@?`@ClBYnAGvBWZGLCVSRY\i@Rs@PsANeD@sAG_A[{B[aA?MBMROJ?n@BJCP?VCjA?hAC`XBpABdPCfE@pGClHBlCAxCDjC@n@AN@bAGr@@pBAnB@dDArFFrJAxADpL?hDDzEAj@CfA@LHf@KrE?fCFfE?rABhFIhGFnFCTFHTIzY?RDNPN`@BrDC`CD~PAz@BlECxDDt@ALBD`@?fECtF@~KBNFHFDVDhBDnAE`A@z@FHBBDlAIxB@fC?fFDdC@v@AtFBdHLzLBnBB~F?lIDTEFGFYDy@n@gBD]@_@G{[@eGGiD@{DKiVBsAIgGAkG@qC@g@He@Ro@^g@tAcAb@URQNWH]Hk@Ds@DIFC|EH~C?l@Aj@@b@A`DAJD?RANKNEL,2,6.0,1663.0,1610.4
91,2,Afternoon Ride,13361.6,1749,1897,46.0,Ride,10.0,5292399156,2021-05-13-211705-ELEMNT BOLT 3C9A-662-0.fit,5637986296,2021-05-13T21:17:06Z,2021-05-13T15:17:06Z,(GMT-07:00) America/Denver,-21600.0,"[39.634937, -104.961212]","[39.725816, -104.970555]",,,United States,39.634937,-104.970555,1,9,0,1,0,False,True,False,False,everyone,False,b8481130,False,5637986296,7.64,12.1,69.9,195.2,203.0,341.5,True,True,145.7,173.0,False,True,775.0,0,0,False,40.0,5724645,1,a5292399156,ie|pFrfs_S@x@C^EHIFU?_@GQMIUIeAACIADfADpD?vDF`@DDN@nCaAf@KN?LBZVHNv@rBTb@ZZd@TDB@DCT?jBHjGCp@ArC@|FEx@L`FCbDDvH?hBDrDApBBvPDjEAZCHGBI@_CEoD?aBE{I?oDIqD?}GEyDB{@EaBBiEIcA@eACu@@_CG}C?yDCs@CmA@gCCgC?cFKiGBmAIcADcBBeJA]Hg@Em@Po@Bc@CMGCEICQDUBiBEyBBeAMs@CgDE{B@]EIGEOGiCBaHCoEBaGCGEEGEUCeBA_E@OAICGKC[DqBDmUG_@GMKGKAe@A_B@o@CaB?eBD_ACsC?cABeCCaCDuEEiCIeD@sAF{ACiN@mIEgI?iCE}BDu@CcABw@CqA@gBAiB@aAKgAJaCAiC@_@CwBHgAEm@@iDEoDAmL?}@AeCBw@EWGoAHuKCaR?iBB_@E]?UBKFs@l@IBI?e@_@UKa@KW?[JYT{@jBg@v@_@VUJ{@LW@q@CWEkA]_Cy@k@Kk@Co@@}EZaBCu@EwGeAw@Gi@CeABcAJw@JwA\q@Dc@GyAq@}@Q_AGmBB}ALk@NOFWRa@d@Yl@Mr@YrB_@nA_AdCi@lASXUJg@Au@HkAAe@CmAAu@BmE?mBDu@EcA?aA@aH?aFB[FYPUXi@v@Qp@IJWHw@EqC@kIAiADUCOHcAF}@E{@As@EaAQME[Q]GaA@eAD{IAk@BkDA_CD_AAeB@,2,23.0,1683.2,1628.4
92,2,Morning Ride,13121.7,1716,1716,79.0,Ride,10.0,5289579493,2021-05-13-120216-ELEMNT BOLT 3C9A-661-0.fit,5635050904,2021-05-13T12:02:16Z,2021-05-13T06:02:16Z,(GMT-07:00) America/Denver,-21600.0,"[39.725582, -104.970573]","[39.634113, -104.960234]",,,United States,39.725582,-104.960234,0,8,0,1,0,False,True,False,False,everyone,False,b8481130,False,5635050904,7.647,12.1,69.3,214.7,224.0,368.4,True,True,155.2,168.0,False,True,424.0,0,0,False,56.0,5724645,1,a5289579493,ktmqFz`u_S~G?zEGl@BrD?`@BLBn@BLBJJFNBPG~CAlEFf@FFNDv@DnDCF@@FEj@JBnAGb@MRAbFBdGChCJJANQJs@FGFCT?HCj@i@TKVA~O?ZDN@nCIbH@~BE~A?z@Fr@AHDT^ZVTLv@R|Bf@h@HlAHrBB~@Il@S\QXWx@cAXW\ONCr@Cr@@n@LvAZpAf@j@JjABz@IhCKj@FhBj@~@Tn@JbADp@?^CrDc@^C^?pCR`AA|B[vD]f@OXOh@o@N]N_@T{AJaBFcBA{@Eg@OqAUiAQo@AODKTKx@B`@IfAGvA?d@BxGCfF@`BAhI@`DAtBChIB|F?j@@zCAdI?hDD`DALDr@ErDE`TFjSBlABnGAzEBjBEnF?zEFlE?x@A`HFn@AzC@fCEJ@HDBFBV@vEK|Q?x@FTNBfAAfG@bAArCFvHAfB@xAC\BbEAzABd@?J@JFH\E~NDvIF`@RLl@Al@Bb@EzBD~@?z@DnAC|F?fIH~BCzEFzC?xPLdAAp@B~A?r@BrDAxDBp@GHGFKDMF}@l@eBFs@Iia@E_FCiWI}OCyG?oCH{@Rs@^g@hA}@VQd@UJKRk@L_A@]DKFEzFDd@BbBAd@E|F?D@@BA^ADKJCV,2,4.0,1677.8,1625.4
93,2,Afternoon Ride,13135.7,1511,1610,51.0,Ride,10.0,5286654004,6372795e-c54b-4b45-b600-6e7cb6e966c2.fit,5631976025,2021-05-12T21:12:36Z,2021-05-12T15:12:36Z,(GMT-07:00) America/Denver,-21600.0,"[39.635143, -104.96167]","[39.725938, -104.970587]",,,United States,39.635143,-104.970587,6,7,0,1,0,False,True,False,False,everyone,False,b4544175,False,5631976025,8.693,15.7,67.5,202.1,208.0,305.4,True,True,146.9,163.0,False,True,591.0,3,0,False,35.0,5724645,1,a5286654004,sf|pFlis_SE@a@EB{@AcACi@?qABgBCMEAmBDyGAM@IBCJAf@G^Uz@MVORe@HMFWNe@^c@b@S^K`@G|@Aj@AxJDzN@zNBhDCfDF~C@jDEn@Ij@@jCCn@FhDHhOAf@ERg@jAK|@EHIBoOCu@AsBKu@Ug@_@_Ak@mBy@sAs@_Ae@{By@aDy@]IMAMDGLGb@ExC?rCCJIFIB_AEeEBoCCc@CcCBuAIeDF_ACk@Ko@F}AB_KCg@Cm@Da@F_A?e@CsBAwCBYC_A?a@GiACsCAcADOCMIGOEUAUD{DEmAHeA?a@GgCDuIDQAEKEa@A}G?WCGCCKAuGDgLCiCEe@EQIKKGM?cAB_C@oACuA@sAEsDAg@DiDAwBBc@EkGGcBBeA?qADsBE{C?e@Bu@?e@EsDD{DE{D?a@AqDBe@CkAAe@By@?QCw@BgCCe@BcBEyAB}@CcB?_AEwEFyAAs@Es@D}B?g@@iC@wCGQBuC@}@Gs@By@CkDDiBGyABqAEIGc@HcD@g@?{@E{BDwCC}R@q@Ca@F[Rc@`@M@KEWSg@YME[?YHKJWd@w@`Be@l@]TOF_ANaAA_AOk@Um@Qy@[m@Qa@EkBGQ@c@BODaBR}ABeCUqBWsAYiAMm@EkABiBTgB\}@@i@Iy@[QOa@Kk@Cy@Iw@@oAFoAJs@ZONe@x@Qf@Mh@QfBMf@Qh@w@lBKRg@pAW`@OJMB_FC]Bk@?]DwAEaDBkAEmB@mDEaDDqF?a@DODMJg@l@U`@INKb@IHODaCCqDDyDCgABw@?_@?_@LaBNiBAOCi@M_Bk@SEc@CoAB{@C{@B{@AcC@}BFkBGmA?_F@,2,21.0,1655.0,1615.2
94,2,Morning Ride,13126.1,1645,1645,81.0,Ride,10.0,5283880680,2021-05-12-120501-ELEMNT BOLT 3C9A-659-0.fit,5629079204,2021-05-12T12:05:01Z,2021-05-12T06:05:01Z,(GMT-07:00) America/Denver,-21600.0,"[39.725606, -104.970625]","[39.634014, -104.95982]",,,United States,39.725606,-104.95982,1,8,0,1,0,False,True,False,False,everyone,False,b4544175,False,5629079204,7.979,12.0,63.9,201.8,210.0,331.9,True,True,149.2,163.0,False,True,646.0,0,0,False,43.0,5724645,1,a5283880680,gtmqFnau_SrBBv@AzB?lAIpACpBOrAEtDCJDHHBPCjA?nAElA?fC?f@H^JFL@hBEt@Gr@?JJCPA^T@r@EbAMd@?n@Ef@Av@BXRjCInCAfAIdAFPIFIJa@FIFG`@Ef@c@d@MVEh@At@Aj@@nCMbCEdABPLt@FbBBp@A^CnA?rACnB@p@ErCCp@@n@Bj@?LBHHZ^`@Vt@Z`AV~CZr@DdC?NA^Kj@Wf@e@l@s@VWZQLE^Cp@?~@FdAXd@J~@`@v@Nf@@tBSxACl@@^DfA^lAZ~ATnA@n@G~@M|@SlAK~@BzBV\?^ArEi@zAIj@QVQ`@g@Xo@ZuBJaB@wBEoAOqAQu@Sq@AODMFMLC|@@j@IxCMxEFnC?bB@fIEtEJj@DdDIn@GxB?f@B`AEfBDlDC|BBpEG~C?zABpC@d@LR?TDvBChBEdD@lCClED~@C~@B`CEpC?|@CpCB~@?pHB\CnCAfB@j@AhAB|AA~@EdDDbADvACtBDfDBnBDlBCx@Eb@?^ApCDrBCrE?ZDFFBHGnBBvLI|H@f@BLFBR@hCI`B?XCbB@l@Bb@Ep@BVClB?~ADhAGbAFfBDzH?pCDFDDNA|BIzD?bFKtGBfADPJDZ@tBCnA?pCNlA?fAD|BCrJDl@AtGAvCFfC?lAEj@?b@@zA?tBFvCBt@DpE?rFFlCAXEHEPWJkA`@cAJ]BiAGsLIaT@m@EqFI}_@E{K?iDJ}@Lc@\m@r@k@f@_@f@UTURm@Ha@F_ADKHCvBCnA?fBE`BDbAFr@Gl@?hBBFD,2,0.0,1679.4,1626.0
95,2,Quick Century in the Hills,162671.0,20704,21817,2557.0,Ride,10.0,5263067114,2021-05-08-102821-ELEMNT BOLT 3C9A-658-0.fit,5607250854,2021-05-08T10:28:21Z,2021-05-08T04:28:21Z,(GMT-07:00) America/Denver,-21600.0,"[39.726475, -104.97049]","[39.727327, -104.969557]",,,United States,39.726475,-104.969557,41,25,0,1,0,False,False,False,False,everyone,False,b4544175,False,5607250854,7.857,19.7,70.4,199.1,217.0,4121.3,True,True,151.8,174.0,False,True,671.0,16,3,False,592.0,5724645,1,a5263067114,agnqFdou_SmIjAi@fgBkdArr@ue@hNig@zk@gx@pdCmBllL`CfOz@h{KrC``@gE|w@sYjRcBrW`ZrmCpc@nd@hV~j@~]iZv`@tx@jN{D}@|PqNpQ?nGoGcA_AjJyF{@gSjNvA|Uy@`OvCuMRlJ`BwHoAiOhPiEpQn@z^vd@tV_DaCjAcHtC|KjBlJoQoFgQyFaHpKqH~BhTdVrNpHdWxRzIxIcC~EjNfVjOnVvx@iDvXrA|`@{Cnb@m]x]rCtm@iCtSpn@vEkWbmBdd@vu@NpOzGkDhFxGhHjQ?nNpOyA|QrNQtWbKnUbWkDbDcMb@~JrKdNlIkCfAaJeFwCjH}[hKqOzR[bIcIp\c`BnXc_@v@}Qh{@yz@|Rq]dAaO`IrCdHri@{E`]jRlo@nYs@~XbKlLuExEhR~WfC`EzQrObDnRvg@zLm@hT~Pph@aGdLz]vWlSlNjFgA|KdLvSnJ\bH`LvQzGrk@vCpVhOlO|^`B~Rz\za@pHlOb@`RfNjR}HfcApIrTpoAlDlB_KzFaAMmH|FaAXaHtJ{Hlc@uKpd@nArGoQnOmCxBeL}Gid@dh@i`@p`@ydAhc@e_BsEkQmNwNtAmOuEgk@oMoU|LcOza@sAxa@uM`\sPi[kR|n@}eBlVojAwMaa@iMsGcDkPwZkb@bFeYi@iQcMZvC_IoJu@xCaDh@aWcH_\kJ}OsKm@qBkG_Z~@rBmNcIsn@_DnE_F~ZvFhJwCzIh@j]{EiDoBxDrPjDzD~O}f@yIwF`L{LiEeDgLw_@RiHmZd@yR_]{Q{i@et@wd@vDuXiYwa@C{a@nOuZ_Oos@dJo_@pVgPFq]|YeItPcj@pPjAnNyZ~YdFjUqRxEw@zQbEnN_DxLi_@~HmU`Zq`@jU}Ap`@fAlPxHbEUrm@on@reAsQ`IqErPu\hHoXuF{Gal@{OiAmMcLoO`HfHcSA}PySoZpHmRcJgLxFePgRy^zFau@|GmJjTmEqPkW}@kUjZeWqGsUhJmDp@wKhJeA{FeMS{OvLV~Ekt@xVoRiBsh@pGwKqFcEdB_o@mIiVrEmd@mg@b[ydBpDaa@tVqx@~OeQvMee@xG}OgE{n@zDqaAd`@ui@i@}R}Jv@cPwIqIWm{@i][hVi_Bk@ibAqd@}FsIwh@oa@ym@}@cePq`@_AEclBjJmUJazCuRws@tb@ko@jn@}NbbA{p@fl@{t@dWgi@rEux@sw@_Cc@xS,2,11.0,2721.6,1588.8
96,2,Afternoon Ride,13338.5,1792,1964,48.0,Ride,10.0,5253675625,2021-05-06-210816-ELEMNT BOLT 3C9A-657-0.fit,5597395873,2021-05-06T21:08:16Z,2021-05-06T15:08:16Z,(GMT-07:00) America/Denver,-21600.0,"[39.635033, -104.961792]","[39.725986, -104.970467]",,,United States,39.635033,-104.970467,0,7,0,1,0,False,True,False,False,everyone,False,b8481130,False,5597395873,7.443,11.4,67.5,169.3,176.0,303.4,True,True,134.4,151.0,False,True,561.0,0,0,False,22.0,5724645,1,a5253675625,}e|pFfjs_SWC_@GQMCICYA{@CKI?CvAIfADhEDpADH\D~A]r@UZG\?LBZPJL\l@z@pBRX\VDHBb@AbBHfGCtB@z@CrILxOBjLD|F?fHDdJETEDG@eACuA@_BC{C@oREoADcAG{A?w@CcBAy@CwB?g@@e@A{BBsBCgB?kBCe@BiGEwAIeAAeJAkAB}BIiGEiB?eAGaBFuA@q@Hq@EqA?q@?q@Da@EIDWDSAWHw@Ak@B[AaAMgAI{EAgCIqDAu@AMAIIEO?SA}ICe@CQIKMGm@AuBAmBCc@@IAGEIWCqDD}AAqDDaSAcE@u@CUGEIAe@Bg@EuHBiACqGF_F?mIGiC?{FDqK?{@CsBBc@CuCA{@FgAGgE@_BCkG@u@EcABoF?eACqBBeGGwABmB?qDCuF?mABwCE_AB{D?_BBkAIOI_AHqA@gICeHDiICmB?Y@_@EU@UFk@f@IFM@KC_Ai@KEYAa@NSNuAjC_@b@YNYJ[Di@Bw@CYCqEyA[I]Co@As@@}DTeA@oAMgD_@mB[{AGaA@aAFeANiAZOBa@?c@CQE}Ao@q@O_BImABmAFm@Hi@TWTSVQZY~@i@~CqAnDWp@e@z@KJWL{DFaCCgA@wBEuDAy@E]BcAC{NFYBKFUTo@~@Wv@OPIDI@q@CyA?cA@kF@{@Cw@?u@Bo@J_CNuAE{@K]O[SS]ESAc@?gIEq@GKIGs@EsHB_ENiBI{DA,2,24.0,1666.4,1619.8
97,2,Morning Ride,13082.1,1773,1773,83.0,Ride,10.0,5250983128,2021-05-06-120709-ELEMNT BOLT 3C9A-656-0.fit,5594577191,2021-05-06T12:07:18Z,2021-05-06T06:07:18Z,(GMT-07:00) America/Denver,-21600.0,"[39.725033, -104.970642]","[39.634283, -104.960365]",,,United States,39.725033,-104.960365,0,9,1,1,0,False,True,False,False,everyone,False,b8481130,False,5594577191,7.379,11.3,64.4,198.7,208.0,352.3,True,True,148.7,161.0,False,True,445.0,0,1,False,45.0,5724645,1,a5250983128,mtmqFpau_SlG@rKC~C@N@JHFN@PAhFEVAR@dBDRJLLBZB~BGlA@FD@FGb@BFJ?TE|@C^KRA~AF`A?nACjE?z@Bj@Av@LNARQDGHi@DGFEj@Eb@g@RKl@Gf@@lB?pB@|EEvABfDEhEBnAAbBGpAAl@?h@Hr@@JD\^x@j@vBl@dALj@BrC?hAGn@QVMh@c@l@y@^[d@QXCh@?n@DNBdAVpBn@x@N|@?hDOhAFrD~@n@J~AFn@EjDa@n@C^?lCTn@A|Cc@fD[j@MXQ^e@R_@N_@PkAJmAFoA?mCKoAO{@[uA?QHMTILAl@@h@GzB?r@CfCBtCCdI@hEFfCAp@BdCEnA@bBCt@Bt@Cv@BnC?rGClHD~ICxAB\?LBP@n@In@AjCA~@D|CC`IF`GAnA@dEArDDvC?`ACrADh@ApADt@CtE?b@AzE?xADrD@|IAt@B|I?vACZDHHDJ@l@AjGGxFAfKGjFBvAE|ADxD@pGBNHFLDX?dCGpU?tE@vAHb@Mh@ClCHd@D|EApAD`A?DBVBXG`@AfDBx@DpFA|@@bI?r@DhAA~BFzCC~CHnAAnFFzK@lABlA?p@IVMDMFm@H_@Zw@H]Da@@a@Mkb@@q@EoH@gBEmK@eEG_FA}QB}@Fe@Rq@^g@z@s@~@k@RUL[H_@JkABKFERAv@BvE?dB@p@A^@jCC~@BDHCd@QPI`@IDK?,2,4.0,1668.0,1617.0
98,2,Afternoon Ride,12848.8,1532,1679,51.0,Ride,10.0,5248428411,2021-05-05-211829-ELEMNT BOLT 3C9A-655-0.fit,5591910678,2021-05-05T21:18:53Z,2021-05-05T15:18:53Z,(GMT-07:00) America/Denver,-21600.0,"[39.634857, -104.959541]","[39.725979, -104.970459]",,,United States,39.634857,-104.970459,4,6,0,1,0,False,True,False,False,everyone,False,b4544175,False,5591910678,8.387,13.2,69.1,197.9,203.0,303.1,True,True,139.7,159.0,False,True,777.0,1,0,False,26.0,5724645,1,a5248428411,yd|pFd|r_SmA?_BDgF?gAHEDCH?d@Gj@Ol@MVIHi@HaBlAUXS^IPMf@Eh@Aj@E|UBzMEhFF~DEfDDjFAfAOt@?P@~PDtFC|@Cd@e@rAEb@Af@CHOBcS@}CEyIA{@CqA@qACwC?{AG}BBy@Cw@@kBGw@@uDGcAH{BI}IFaACqA@_@BaAA_@H_@@WDy@@[G]@{AKoA?eDIaJEKEIKEQAi@D_CEo@AqB@aACwAF}F?oCLM?EKGIA}HBYCGCCGCaMDcLEc@IIWImA@eGAqCBeBAe@BkEBkNGcADgAC}A@iACsBDyBEgCD}BCcHAsACsAB_K?wAEqDD{AEqD@g@GoEFyA?uAC_EBeACmA@yDEmI@aDBqDAsAIQEmANo@EiAAgGAoCBiMC{CDc@IUBIDw@p@MBKCc@Yi@U]AYBYNIJgAvBa@j@YPk@P{@Dk@Aw@MoDgA[Io@IuA?kCTaADkACkDUyBi@i@GgBIyADy@Hk@FmAVs@HQ?c@IsAk@s@Oc@Ga@CwA?wBNo@N]Rc@h@S\Ob@g@zCSv@}B~FKJMF_@BUEa@DoEGaDAqFHuDCoM@_@DMF[Xo@z@GNQp@GHK@{AGwOJ_@BSFkBHaBAmAMi@OMM[i@EU?UB{A?oFEe@IMKIMCk@@iG?cEDcIC,2,15.0,1678.6,1636.0
